EmployeeID,Age,Gender,Department,JobRole,MaritalStatus,YearsAtCompany,Attrition,YearsSinceLastPromotion,JobSatisfaction,JobInvolvement,YearsWithCurrManager,PerformanceRating,MonthlyIncome
11231,20,Male,R&D,Manager,Married,29,Yes,2,3,2,2,2,8076
11232,44,Male,HR,Sales Executive,Married,6,No,2,2,3,6,1,16831
11233,51,Female,Marketing,Sales Executive,Divorced,5,Yes,2,1,2,11,3,8077
11234,59,Female,Sales,Marketing Coordinator,Married,19,No,10,1,3,7,1,10987
11235,55,Male,Marketing,Manager,Divorced,7,No,3,1,2,1,3,11949
11236,43,Male,Sales,Sales Executive,Single,8,No,3,2,1,13,1,14673
11237,45,Male,IT,Marketing Coordinator,Single,5,No,4,3,1,4,1,19563
11238,33,Male,Marketing,Software Engineer,Divorced,1,No,1,3,4,2,3,2380
11239,20,Female,R&D,Marketing Coordinator,Married,7,No,10,2,2,14,2,12788
11240,55,Male,Finance,Manager,Divorced,1,Yes,0,1,2,9,3,17948
11241,59,Male,Finance,Research Scientist,Single,12,No,14,2,1,9,1,12516
11242,59,Female,Marketing,Marketing Coordinator,Single,21,No,6,2,4,2,3,5816
11243,54,Female,Marketing,HR Specialist,Divorced,2,No,1,3,4,13,2,3897
11244,57,Female,Sales,Marketing Coordinator,Single,15,No,11,3,4,4,3,2817
11245,23,Male,HR,HR Specialist,Divorced,6,Yes,5,4,3,12,4,7628
11246,54,Female,HR,Marketing Coordinator,Single,25,No,10,2,4,5,1,13227
11247,45,Female,Sales,HR Specialist,Divorced,11,No,11,3,1,14,2,13192
11248,37,Female,Sales,Research Scientist,Married,21,Yes,9,3,4,4,4,5660
11249,40,Male,R&D,Data Analyst,Single,15,No,2,2,2,12,1,4256
11250,44,Female,R&D,Marketing Coordinator,Married,25,No,6,1,3,7,1,6323
11251,44,Female,HR,Sales Executive,Single,3,No,5,4,4,14,2,7346
11252,21,Male,Marketing,Financial Advisor,Married,20,Yes,3,2,4,8,4,4986
11253,22,Female,Marketing,Data Analyst,Single,10,No,11,4,3,0,1,10030
11254,26,Female,HR,Data Analyst,Married,22,No,11,1,2,14,4,6386
11255,58,Male,Sales,Financial Advisor,Divorced,20,No,10,3,4,2,3,16539
11256,44,Female,R&D,Financial Advisor,Divorced,18,No,4,1,3,11,4,17071
11257,29,Female,Marketing,Research Scientist,Divorced,7,No,5,3,4,11,1,10780
11258,58,Female,R&D,Sales Executive,Divorced,29,Yes,10,3,4,14,2,10970
11259,59,Male,R&D,Research Scientist,Divorced,21,No,4,3,2,5,3,16681
11260,28,Male,R&D,Data Analyst,Married,14,No,10,1,4,13,1,9679
11261,30,Male,Finance,Data Analyst,Married,5,No,10,1,1,1,1,7036
11262,22,Female,Finance,Data Analyst,Single,21,No,12,1,1,6,3,6406
11263,49,Female,Marketing,Marketing Coordinator,Single,8,No,12,2,1,0,3,6744
11264,25,Male,Marketing,HR Specialist,Divorced,26,Yes,9,4,3,3,2,17528
11265,27,Male,R&D,Manager,Married,12,No,2,3,1,14,4,3828
11266,43,Male,R&D,Financial Advisor,Single,23,No,0,1,1,3,1,16076
11267,38,Female,Marketing,Research Scientist,Single,8,No,10,1,2,12,1,18842
11268,55,Male,IT,Data Analyst,Married,9,No,3,1,1,5,4,9247
11269,39,Male,Finance,HR Specialist,Single,17,Yes,0,2,2,9,3,15924
11270,36,Male,Marketing,HR Specialist,Divorced,12,Yes,4,2,2,7,1,19048
11271,27,Male,IT,Financial Advisor,Single,8,No,8,2,3,12,2,18107
11272,57,Male,Marketing,Research Scientist,Single,28,No,0,4,1,10,4,4694
11273,41,Female,Marketing,Marketing Coordinator,Married,1,No,4,2,4,4,2,10031
11274,37,Female,R&D,Financial Advisor,Single,1,No,13,4,4,12,1,2392
11275,20,Male,Marketing,Research Scientist,Single,23,No,13,1,1,6,4,12992
11276,43,Male,Marketing,Marketing Coordinator,Single,19,No,1,4,2,11,3,16323
11277,29,Female,R&D,Data Analyst,Single,26,No,6,3,1,0,2,14742
11278,23,Male,HR,Financial Advisor,Divorced,21,No,4,3,1,6,3,16267
11279,35,Female,Finance,Research Scientist,Married,20,No,3,4,3,4,1,15778
11280,48,Male,Finance,HR Specialist,Divorced,2,No,2,1,4,0,1,14812
11281,52,Female,Marketing,Manager,Single,10,No,4,4,3,4,3,10545
11282,43,Female,R&D,Research Scientist,Divorced,15,Yes,13,2,1,11,1,5033
11283,35,Female,Marketing,HR Specialist,Single,17,No,11,2,4,0,2,16799
11284,28,Male,IT,Sales Executive,Single,25,No,13,1,1,9,2,13434
11285,34,Female,R&D,Financial Advisor,Married,12,Yes,7,3,1,10,4,14062
11286,42,Male,Marketing,Software Engineer,Married,8,No,10,1,2,4,3,10934
11287,35,Male,Sales,Financial Advisor,Married,28,Yes,7,4,2,3,1,7719
11288,39,Male,HR,Manager,Divorced,11,No,0,3,1,2,2,6363
11289,58,Female,HR,Research Scientist,Married,7,Yes,9,2,4,12,3,16098
11290,45,Male,Sales,Software Engineer,Divorced,12,No,1,1,4,10,2,15644
11291,56,Female,Sales,HR Specialist,Divorced,2,No,0,1,2,5,4,11474
11292,31,Female,IT,HR Specialist,Married,25,No,13,2,2,13,2,8653
11293,59,Male,R&D,Data Analyst,Single,29,No,4,2,2,14,2,4339
11294,49,Male,HR,HR Specialist,Married,2,No,2,4,4,13,3,17434
11295,28,Male,HR,Software Engineer,Single,7,Yes,13,1,4,13,2,9425
11296,51,Male,Marketing,Marketing Coordinator,Divorced,28,No,13,4,2,11,4,10550
11297,42,Female,Finance,Financial Advisor,Single,3,No,10,2,2,10,4,2216
11298,47,Female,Sales,Financial Advisor,Divorced,9,No,0,1,1,4,1,13350
11299,37,Female,Marketing,Manager,Married,0,No,0,1,2,3,4,9054
11300,35,Male,HR,Manager,Married,5,Yes,8,2,2,2,1,16617
11301,50,Female,R&D,Software Engineer,Married,28,No,9,4,1,12,1,19648
11302,29,Male,R&D,Manager,Divorced,0,No,13,2,1,3,3,14227
11303,49,Male,HR,HR Specialist,Single,1,No,7,4,4,5,4,8854
11304,23,Male,Marketing,Manager,Married,21,No,5,3,4,14,1,15472
11305,58,Female,HR,Manager,Single,1,No,13,2,1,12,2,10294
11306,30,Male,HR,Software Engineer,Single,1,No,9,1,2,14,3,14014
11307,25,Male,IT,Manager,Married,3,No,6,4,3,2,4,11653
11308,28,Female,HR,Sales Executive,Single,20,No,1,4,2,0,4,15210
11309,32,Male,IT,Sales Executive,Single,10,Yes,1,2,3,14,3,18784
11310,35,Female,Marketing,HR Specialist,Divorced,13,No,12,3,4,5,2,6171
11311,51,Female,R&D,Software Engineer,Married,28,No,0,4,3,7,1,11627
11312,56,Female,Sales,Software Engineer,Married,0,No,14,2,3,14,1,14119
11313,50,Female,Marketing,Software Engineer,Divorced,6,No,3,3,2,11,4,8027
11314,40,Male,Sales,Software Engineer,Married,13,Yes,12,4,1,10,1,12336
11315,36,Male,R&D,Sales Executive,Single,22,No,11,4,1,7,3,4015
11316,26,Female,Sales,Marketing Coordinator,Married,18,No,9,1,1,7,1,3898
11317,55,Female,Finance,Sales Executive,Single,8,No,4,4,4,14,3,10332
11318,54,Female,R&D,Data Analyst,Divorced,29,No,6,4,1,8,3,5153
11319,46,Female,HR,Research Scientist,Divorced,11,Yes,10,4,2,2,2,6973
11320,20,Male,Marketing,Research Scientist,Divorced,14,No,12,4,2,10,2,9262
11321,30,Female,HR,Manager,Single,14,Yes,3,2,3,13,4,5999
11322,46,Male,IT,Manager,Married,3,No,2,2,3,4,1,13221
11323,59,Female,Finance,Manager,Single,8,No,3,3,3,14,2,2106
11324,41,Female,HR,Financial Advisor,Divorced,17,Yes,11,2,2,12,2,18144
11325,54,Female,IT,Marketing Coordinator,Married,2,No,12,3,1,9,2,10668
11326,28,Male,Finance,Manager,Single,1,Yes,8,2,2,11,4,12195
11327,57,Female,HR,Software Engineer,Married,2,No,9,3,1,13,2,5050
11328,59,Male,IT,Data Analyst,Married,14,No,12,2,4,10,2,17153
11329,31,Male,IT,Marketing Coordinator,Married,23,Yes,7,3,2,10,4,10135
11330,53,Female,Sales,Research Scientist,Divorced,10,No,6,1,4,14,2,2620
11331,46,Female,R&D,Research Scientist,Married,3,No,2,3,2,10,1,17245
11332,56,Male,Marketing,Marketing Coordinator,Married,11,No,6,2,3,6,1,16173
11333,29,Female,Marketing,Sales Executive,Single,11,No,8,1,3,1,1,14090
11334,37,Female,Marketing,Financial Advisor,Single,11,No,4,3,2,14,4,15598
11335,42,Female,IT,Marketing Coordinator,Single,14,No,1,3,2,6,2,10262
11336,53,Female,R&D,Manager,Single,14,Yes,5,4,2,14,4,13184
11337,42,Female,Marketing,Manager,Married,5,No,14,1,2,2,4,12563
11338,30,Female,R&D,Manager,Married,16,No,6,2,2,5,3,9085
11339,40,Female,IT,Manager,Married,27,No,10,4,2,8,1,12998
11340,25,Female,R&D,Research Scientist,Married,16,No,14,1,4,3,4,18121
11341,54,Male,Finance,Manager,Single,13,No,1,1,4,4,3,9542
11342,48,Male,IT,Software Engineer,Single,4,No,13,3,4,13,3,5009
11343,44,Female,Sales,Marketing Coordinator,Married,9,Yes,7,3,4,3,3,13010
11344,33,Female,Finance,Marketing Coordinator,Divorced,28,No,5,4,2,6,3,10814
11345,21,Male,Finance,Software Engineer,Divorced,10,No,8,1,1,8,3,7163
11346,25,Female,IT,Manager,Single,14,No,3,4,3,5,1,11549
11347,46,Male,IT,Marketing Coordinator,Single,21,No,0,4,1,6,1,3008
11348,48,Male,Marketing,Research Scientist,Divorced,17,Yes,0,2,4,14,1,6197
11349,52,Male,Sales,Manager,Married,26,No,14,4,2,9,3,11982
11350,52,Male,Marketing,Research Scientist,Single,3,Yes,14,4,3,3,1,7544
11351,40,Female,R&D,Software Engineer,Divorced,26,Yes,6,2,3,14,3,15801
11352,52,Female,IT,Marketing Coordinator,Married,19,No,2,3,2,7,4,2349
11353,42,Female,R&D,HR Specialist,Married,8,No,4,4,4,8,2,4393
11354,43,Male,Marketing,Data Analyst,Divorced,28,No,10,2,2,12,1,5702
11355,39,Female,R&D,Data Analyst,Divorced,8,Yes,0,4,2,7,1,3898
11356,40,Female,Sales,HR Specialist,Married,29,No,12,4,3,6,3,7100
11357,29,Male,IT,Financial Advisor,Single,0,No,8,4,2,5,2,5942
11358,37,Male,Finance,Sales Executive,Married,0,Yes,6,4,1,7,4,4472
11359,34,Female,Marketing,Manager,Single,12,No,6,3,3,11,4,13981
11360,22,Female,HR,Manager,Single,7,Yes,2,4,4,7,2,12508
11361,57,Male,Marketing,Sales Executive,Single,1,No,0,3,2,6,1,12946
11362,29,Female,HR,Sales Executive,Married,15,No,1,2,3,9,3,18373
11363,37,Female,Sales,Sales Executive,Married,26,No,1,3,1,6,4,10029
11364,32,Male,Finance,Sales Executive,Married,16,No,9,1,3,14,1,14839
11365,22,Female,Finance,HR Specialist,Married,29,No,8,2,1,8,4,9897
11366,22,Female,IT,HR Specialist,Single,1,No,10,4,3,12,1,2808
11367,49,Female,Finance,Financial Advisor,Divorced,16,No,8,2,1,6,3,3669
11368,46,Male,HR,Financial Advisor,Divorced,26,Yes,1,1,2,11,3,17534
11369,49,Female,HR,Marketing Coordinator,Divorced,3,Yes,0,2,2,14,1,17444
11370,29,Male,Marketing,Data Analyst,Divorced,3,No,9,2,3,11,3,6100
11371,54,Male,Marketing,Research Scientist,Single,14,No,2,1,3,2,3,19456
11372,58,Female,Sales,Sales Executive,Married,21,Yes,14,3,2,3,1,8909
11373,44,Male,Sales,Data Analyst,Divorced,0,No,5,1,2,6,4,19862
11374,51,Male,R&D,Sales Executive,Single,13,No,9,2,4,8,3,18803
11375,46,Female,R&D,Research Scientist,Married,1,Yes,10,2,2,5,1,9347
11376,47,Male,Sales,Financial Advisor,Single,28,Yes,9,2,2,12,2,12137
11377,47,Male,IT,Software Engineer,Married,6,Yes,10,3,1,7,3,3737
11378,29,Female,R&D,Research Scientist,Married,15,No,14,1,3,13,3,7980
11379,48,Male,HR,Software Engineer,Single,13,No,7,1,4,5,3,7272
11380,43,Male,Sales,Manager,Married,24,No,14,1,1,7,1,19351
11381,52,Female,HR,Manager,Single,6,No,13,3,1,10,1,19681
11382,53,Female,HR,Marketing Coordinator,Divorced,0,No,4,3,4,8,4,14053
11383,34,Male,IT,Marketing Coordinator,Single,5,No,0,3,1,0,1,9730
11384,56,Male,Finance,Data Analyst,Divorced,3,No,4,3,1,6,1,9699
11385,37,Male,R&D,Software Engineer,Single,22,No,9,3,3,9,3,16357
11386,47,Female,Marketing,HR Specialist,Single,9,No,8,3,3,8,1,7682
11387,45,Female,Marketing,Sales Executive,Divorced,11,No,1,3,3,6,4,2326
11388,52,Male,Marketing,Research Scientist,Single,22,Yes,0,2,1,5,4,7627
11389,50,Male,HR,HR Specialist,Single,22,No,1,1,3,2,3,8610
11390,41,Female,Sales,Data Analyst,Divorced,15,No,0,2,2,0,3,4966
11391,27,Female,R&D,Data Analyst,Single,9,No,14,2,1,5,2,5865
11392,40,Female,HR,HR Specialist,Married,18,No,12,1,1,1,2,16944
11393,21,Male,HR,Research Scientist,Divorced,9,Yes,4,4,4,2,4,4642
11394,59,Female,IT,Software Engineer,Married,27,No,5,3,2,3,2,15019
11395,33,Female,IT,Sales Executive,Single,20,No,4,3,3,14,1,11246
11396,32,Male,Sales,Financial Advisor,Married,5,No,11,4,1,10,3,3830
11397,35,Male,HR,Research Scientist,Divorced,28,Yes,1,1,1,0,2,7583
11398,47,Male,HR,Research Scientist,Single,7,Yes,12,2,4,2,3,9306
11399,48,Female,R&D,Manager,Single,5,No,4,2,2,0,2,13628
11400,57,Female,Marketing,Sales Executive,Single,18,No,6,1,1,8,2,13466
11401,32,Female,R&D,Sales Executive,Married,6,No,12,1,2,13,3,9944
11402,24,Male,R&D,Marketing Coordinator,Divorced,19,No,12,3,3,13,2,9314
11403,46,Male,Sales,Research Scientist,Single,19,No,4,1,1,5,4,13648
11404,33,Male,Finance,Research Scientist,Married,23,No,14,4,1,4,4,9479
11405,54,Female,R&D,Marketing Coordinator,Married,19,No,1,2,3,1,2,12371
11406,35,Male,Sales,Data Analyst,Married,2,No,8,1,4,14,1,13851
11407,37,Female,Sales,Research Scientist,Single,3,No,11,3,4,14,1,16604
11408,28,Female,Sales,Manager,Divorced,29,Yes,6,3,1,6,2,14640
11409,36,Female,IT,Manager,Divorced,16,No,7,3,2,7,3,3361
11410,36,Male,IT,HR Specialist,Single,2,Yes,14,2,1,11,4,8396
11411,55,Female,HR,Software Engineer,Married,8,No,7,1,4,2,3,2195
11412,30,Female,HR,Manager,Single,9,Yes,2,4,2,14,4,8036
11413,37,Male,Finance,Manager,Single,5,No,0,3,3,12,3,6646
11414,51,Male,R&D,Sales Executive,Single,6,No,12,4,2,3,4,15286
11415,26,Male,HR,HR Specialist,Single,25,No,9,2,1,8,4,5491
11416,55,Male,HR,Software Engineer,Married,16,Yes,12,1,4,10,4,6539
11417,31,Female,R&D,HR Specialist,Divorced,11,No,10,4,2,2,1,11769
11418,48,Male,Marketing,Software Engineer,Single,21,No,11,2,3,5,2,5565
11419,34,Male,Finance,Data Analyst,Single,15,No,3,3,2,12,3,4888
11420,35,Female,IT,Data Analyst,Single,13,No,13,4,2,5,1,19410
11421,44,Female,IT,Data Analyst,Married,18,No,6,1,4,12,4,11647
11422,41,Male,Finance,Marketing Coordinator,Single,4,No,12,2,4,8,1,10744
11423,54,Female,HR,HR Specialist,Single,20,No,12,1,4,0,2,3090
11424,56,Male,Finance,Financial Advisor,Single,24,No,1,4,3,6,1,12585
11425,36,Female,R&D,Financial Advisor,Single,29,No,0,4,4,13,3,4300
11426,40,Female,Marketing,Software Engineer,Married,10,Yes,7,4,1,1,3,17639
11427,33,Male,Marketing,Software Engineer,Married,9,No,4,2,3,0,2,5120
11428,39,Female,R&D,Sales Executive,Married,6,No,11,1,2,14,3,17745
11429,20,Female,Sales,Software Engineer,Divorced,20,Yes,5,2,1,6,3,4268
11430,35,Female,R&D,Financial Advisor,Single,23,Yes,9,4,1,2,4,12696
11431,57,Male,IT,Marketing Coordinator,Single,16,Yes,6,4,2,4,3,15702
11432,41,Female,Marketing,HR Specialist,Divorced,20,No,14,1,4,4,1,15120
11433,29,Male,Finance,Sales Executive,Divorced,19,No,8,1,4,10,1,9355
11434,49,Male,R&D,Manager,Married,6,No,2,3,4,7,4,7250
11435,57,Male,Marketing,Data Analyst,Single,1,No,8,2,2,12,1,19594
11436,53,Female,Finance,Manager,Married,20,No,0,3,3,7,4,11980
11437,53,Male,R&D,Software Engineer,Divorced,10,No,14,4,3,7,4,12081
11438,29,Male,Sales,Manager,Divorced,23,No,7,2,1,13,3,10172
11439,44,Female,HR,Manager,Single,8,No,8,1,4,0,1,16705
11440,23,Male,Marketing,Sales Executive,Married,22,No,8,2,1,11,2,6577
11441,38,Female,Finance,HR Specialist,Divorced,4,No,8,2,4,14,4,9630
11442,57,Male,HR,Software Engineer,Married,7,No,2,3,3,7,3,6171
11443,24,Female,IT,HR Specialist,Single,6,No,5,3,2,13,4,16673
11444,59,Female,Marketing,Data Analyst,Married,16,No,1,4,1,13,3,8224
11445,28,Male,R&D,Data Analyst,Single,8,No,1,2,3,14,4,9779
11446,55,Male,IT,Data Analyst,Divorced,3,No,5,1,4,2,4,3324
11447,52,Male,R&D,HR Specialist,Single,9,No,7,1,1,13,1,13868
11448,27,Male,IT,Sales Executive,Married,18,No,1,2,3,5,4,11463
11449,28,Male,R&D,Data Analyst,Married,5,Yes,14,1,2,9,4,16859
11450,27,Male,R&D,Manager,Married,7,Yes,3,4,2,10,2,7898
11451,52,Female,Sales,Marketing Coordinator,Married,6,Yes,3,1,4,0,2,18354
11452,55,Male,Sales,Sales Executive,Divorced,26,Yes,10,2,1,14,1,18395
11453,28,Female,Sales,HR Specialist,Single,26,No,9,3,3,11,4,10946
11454,24,Male,R&D,Financial Advisor,Single,25,No,8,3,2,2,2,17059
11455,48,Male,Sales,Financial Advisor,Married,9,Yes,10,3,1,9,2,4584
11456,38,Male,Marketing,Financial Advisor,Divorced,6,Yes,9,2,4,10,4,6465
11457,26,Female,IT,Financial Advisor,Divorced,1,Yes,5,2,1,2,3,18583
11458,23,Male,Finance,Data Analyst,Divorced,9,No,0,3,2,3,3,15131
11459,42,Female,R&D,Research Scientist,Divorced,2,Yes,7,4,1,13,1,9101
11460,48,Female,IT,Sales Executive,Single,20,No,12,1,4,10,2,8167
11461,33,Male,Finance,Research Scientist,Divorced,14,No,12,1,1,10,2,14394
11462,33,Female,HR,Sales Executive,Divorced,8,Yes,0,3,4,10,3,2623
11463,48,Male,Finance,HR Specialist,Married,3,No,11,2,3,9,4,9102
11464,33,Male,Marketing,Research Scientist,Single,29,No,1,3,1,0,1,7726
11465,49,Male,Finance,Software Engineer,Divorced,0,No,9,3,4,7,3,8011
11466,55,Female,Marketing,Data Analyst,Divorced,0,No,0,1,1,13,2,12681
11467,55,Male,HR,Software Engineer,Single,22,Yes,1,3,2,5,2,7065
11468,57,Male,IT,Manager,Married,13,No,12,4,4,9,3,15940
11469,43,Female,Sales,Sales Executive,Single,28,No,2,2,1,4,2,2284
11470,50,Male,Marketing,HR Specialist,Single,8,No,3,4,4,14,2,10046
11471,37,Female,IT,Manager,Married,11,No,14,2,2,2,1,6446
11472,48,Female,Sales,Research Scientist,Married,28,No,8,2,4,12,2,10053
11473,47,Female,Sales,Data Analyst,Single,29,No,10,4,3,6,4,14096
11474,57,Female,IT,HR Specialist,Divorced,19,Yes,0,2,3,14,2,8554
11475,31,Male,Finance,Sales Executive,Divorced,5,No,1,1,3,5,3,10999
11476,55,Female,R&D,Financial Advisor,Married,8,No,9,1,4,6,2,6027
11477,30,Female,Finance,Software Engineer,Divorced,12,No,2,4,2,5,3,18407
11478,51,Male,Finance,Marketing Coordinator,Married,5,Yes,6,1,3,11,4,5303
11479,44,Female,Sales,Marketing Coordinator,Single,5,No,1,1,1,7,2,2688
11480,54,Male,Finance,Marketing Coordinator,Married,5,No,10,4,1,1,3,10379
11481,48,Female,Finance,Research Scientist,Single,1,Yes,8,4,2,10,3,19074
11482,54,Male,Marketing,Software Engineer,Divorced,19,No,9,4,2,7,3,2626
11483,30,Female,Marketing,Marketing Coordinator,Divorced,8,No,6,3,3,11,1,6592
11484,32,Male,Sales,Financial Advisor,Married,26,Yes,11,4,3,12,4,14977
11485,52,Female,Finance,Research Scientist,Divorced,17,No,4,2,2,7,2,7361
11486,59,Male,Finance,Software Engineer,Single,27,No,5,1,2,7,4,10509
11487,36,Female,Sales,Manager,Divorced,9,No,6,3,3,6,3,7170
11488,26,Male,Finance,Sales Executive,Divorced,28,No,8,1,2,2,4,16711
11489,40,Male,Sales,Software Engineer,Married,5,Yes,9,2,2,1,2,19164
11490,25,Male,R&D,Data Analyst,Married,8,No,11,1,1,14,2,17165
11491,27,Female,R&D,Research Scientist,Single,13,Yes,1,3,1,7,3,8115
11492,40,Female,R&D,Data Analyst,Divorced,5,No,6,3,1,8,1,18260
11493,31,Female,Finance,Manager,Married,13,No,13,2,3,6,2,5727
11494,22,Male,IT,Research Scientist,Married,13,No,9,2,2,3,2,16073
11495,38,Male,IT,Financial Advisor,Single,24,No,9,4,2,11,1,17006
11496,43,Male,IT,HR Specialist,Single,18,No,11,3,1,0,1,9936
11497,44,Male,Marketing,HR Specialist,Married,0,Yes,1,2,4,12,4,3913
11498,20,Male,Marketing,Sales Executive,Married,25,No,2,4,1,4,3,16444
11499,50,Male,R&D,Sales Executive,Married,19,No,12,2,2,11,4,4257
11500,47,Male,IT,HR Specialist,Married,26,No,3,2,2,9,2,13092
11501,52,Male,IT,Software Engineer,Divorced,18,No,12,2,4,14,4,7130
11502,34,Female,Sales,Sales Executive,Divorced,0,Yes,5,2,1,14,2,16391
11503,32,Male,IT,Data Analyst,Divorced,18,No,4,1,1,5,4,9984
11504,36,Female,R&D,Financial Advisor,Married,2,No,4,3,3,2,1,11555
11505,40,Female,HR,Marketing Coordinator,Divorced,27,No,12,3,2,2,4,4539
11506,21,Male,R&D,Sales Executive,Married,7,No,1,3,1,11,2,5955
11507,48,Female,IT,Research Scientist,Married,25,No,6,2,2,14,1,16572
11508,50,Male,Marketing,Marketing Coordinator,Single,19,Yes,0,4,2,11,2,18328
11509,37,Female,R&D,Data Analyst,Married,20,No,12,1,1,10,2,12684
11510,34,Male,Finance,Data Analyst,Divorced,18,No,8,3,2,6,4,5533
11511,35,Female,R&D,Manager,Married,10,No,2,1,4,11,2,12666
11512,42,Male,IT,Manager,Divorced,22,No,10,2,3,9,3,13686
11513,42,Male,HR,Manager,Divorced,26,No,4,4,1,13,4,5969
11514,53,Female,HR,Data Analyst,Single,29,No,0,2,3,14,2,13150
11515,41,Male,Marketing,Data Analyst,Divorced,20,No,3,3,3,10,1,15770
11516,39,Female,R&D,Marketing Coordinator,Single,22,No,9,2,2,12,1,14221
11517,59,Male,Sales,Sales Executive,Married,26,No,1,4,3,7,1,16417
11518,31,Female,R&D,HR Specialist,Married,26,No,1,2,1,1,1,9147
11519,45,Female,IT,Manager,Married,11,No,4,1,1,10,1,2108
11520,58,Male,HR,Software Engineer,Single,5,No,0,4,1,4,2,3385
11521,21,Male,Sales,Marketing Coordinator,Single,14,No,4,1,2,13,3,12271
11522,59,Female,Finance,Software Engineer,Single,3,Yes,5,3,3,8,1,12661
11523,51,Female,Marketing,Sales Executive,Married,17,No,3,3,1,3,3,4735
11524,22,Female,Marketing,Financial Advisor,Married,12,Yes,9,4,1,13,4,18699
11525,36,Female,HR,HR Specialist,Single,6,No,9,4,3,5,3,11909
11526,45,Male,Marketing,Research Scientist,Married,8,No,10,1,3,12,4,16235
11527,48,Male,IT,Financial Advisor,Divorced,11,No,4,1,3,6,1,4560
11528,34,Female,Sales,Marketing Coordinator,Divorced,11,No,1,2,2,1,4,12636
11529,51,Male,IT,Marketing Coordinator,Divorced,26,No,2,4,2,8,1,4411
11530,36,Female,R&D,Financial Advisor,Divorced,16,No,14,2,2,2,2,19738
11531,57,Female,IT,Financial Advisor,Divorced,20,No,5,3,3,6,4,6458
11532,39,Male,IT,Marketing Coordinator,Single,12,No,12,1,3,9,1,15360
11533,47,Male,R&D,Research Scientist,Married,9,Yes,4,1,1,8,2,15067
11534,48,Male,Finance,HR Specialist,Single,5,No,13,2,2,11,1,12564
11535,34,Male,Marketing,Marketing Coordinator,Divorced,6,No,7,1,2,5,4,10295
11536,22,Female,HR,Manager,Divorced,2,Yes,12,2,3,10,4,7345
11537,21,Female,R&D,Financial Advisor,Divorced,11,No,12,4,2,4,1,4699
11538,33,Female,Marketing,Data Analyst,Single,22,Yes,2,3,3,1,1,7178
11539,31,Male,Marketing,Marketing Coordinator,Divorced,27,No,3,2,4,5,4,11518
11540,59,Male,Sales,Financial Advisor,Single,22,No,9,1,3,6,2,14482
11541,48,Female,Marketing,Software Engineer,Single,21,No,3,4,4,6,2,15854
11542,41,Female,IT,Sales Executive,Single,24,No,2,4,3,3,3,19960
11543,25,Male,IT,HR Specialist,Married,9,No,4,3,2,2,4,3546
11544,43,Male,Marketing,Manager,Divorced,8,No,14,4,3,14,4,11170
11545,30,Male,Finance,Financial Advisor,Single,27,No,12,2,2,1,1,9676
11546,58,Male,HR,Data Analyst,Married,9,No,10,2,2,14,2,12094
11547,52,Male,HR,Marketing Coordinator,Single,2,No,8,3,4,4,2,4180
11548,32,Male,R&D,Sales Executive,Married,5,No,7,2,4,13,3,12181
11549,48,Female,Marketing,Marketing Coordinator,Married,1,Yes,5,2,4,12,1,12596
11550,55,Female,HR,Data Analyst,Married,28,No,8,4,4,6,4,7279
11551,39,Female,IT,Data Analyst,Single,19,Yes,6,1,1,3,4,12028
11552,53,Male,R&D,Sales Executive,Single,3,No,9,4,1,10,3,7182
11553,26,Male,Marketing,Software Engineer,Single,29,No,1,1,3,8,1,18922
11554,22,Male,Marketing,Data Analyst,Divorced,25,No,1,2,2,2,2,10970
11555,25,Male,R&D,Marketing Coordinator,Single,15,No,14,2,4,3,3,4547
11556,58,Male,Sales,Data Analyst,Married,12,No,6,4,2,2,2,6150
11557,29,Female,R&D,Data Analyst,Divorced,20,No,11,4,3,6,3,15841
11558,59,Male,Finance,Data Analyst,Single,19,No,7,2,3,9,2,13291
11559,22,Female,R&D,Research Scientist,Single,13,No,0,1,2,0,3,14776
11560,40,Female,Sales,Sales Executive,Divorced,22,No,11,3,2,13,1,19004
